ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
lrnkEQRUyJM_7,So you've been trying to stay busy.,"It sounds like you've been taking care of a lot of responsibilities and trying to manage your pain. That's really admirable. It's great that you're prioritizing your family and your church duties. How do you feel about the church duties, though? Are you feeling a sense of purpose or fulfillment in that work?",1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_9,How are your kids doing?,It sounds like you're feeling a bit overwhelmed by the demands of your responsibilities and the expectations of others.,1,1,1,2,1,2,1.3333333333333333
lrnkEQRUyJM_11,"Yeah. I imagine that there's some period of readjustment and healing and sadness, or as in... it sounds like also just trying to get things done.",It sounds like they're adjusting to the new situation. How do you feel about your mother's passing?,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_13,"So you're taking care of a lot of people while trying to take care of yourself. I really appreciate you showing up today. Last time, you talked about how important it is for you to do what you can to keep your kids and yourself safe. I was wondering if you'd be interested in talking more about that today.","It sounds like you're doing a lot of things to take care of yourself and your family, and that's really admirable. It's not always easy to balance everything, but it's clear that you're trying to prioritize your responsibilities and your relationships.",1,1,-2,1,0,2,0.5
lrnkEQRUyJM_15,So you were scared. It sounds like you were scared.,"It sounds like you're feeling a sense of relief that you've had a chance to talk about this and that you're looking forward to making some progress. It's okay to take things one step at a time, and it's great that you're acknowledging that you need to figure things out. Can you tell me more about what you're hoping to work on in the next steps?",0,0,-2,0,0,2,0.0
lrnkEQRUyJM_17,"So a lot of things were turned upside down. When you say it was scary, I hear you saying it was scary for your safety, but also because all these other disruptive elements were put in motion.",It sounds like the situation escalated quickly and put a lot of pressure on you. It's understandable that you're still feeling shaken by the experience. Can you tell me more about what happened after the police arrived? How did you feel when they were there?,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_19,So a lot of people have some ideas about what you should be doing.,"It sounds like the situation was overwhelming and chaotic. You felt like you were losing control, and it's no wonder you felt scared. It's like everything was spiraling out of control.",1,1,1,2,1,2,1.3333333333333333
lrnkEQRUyJM_21,Say more about that. Why don't you want to call the police or get a restraining order?,"It sounds like you're feeling a sense of control being taken away from you, and that's really frustrating. It's like, you're trying to protect yourself, but it's not working.",1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_23,It sounds like that was a very scary experience and moment for you.,It sounds like the situation was really overwhelming and frightening for you. It's understandable that you would feel scared and worried about your safety. Can you tell me more about what happened after the police showed up? How did you feel when they were there?,1,1,-2,1,1,2,0.6666666666666666
lrnkEQRUyJM_25,"And given that experience, it sounds like you're maybe not as inclined to think about calling the police again.","It's clear that you're carrying a lot of guilt and responsibility for your mother's passing, and that's understandable. It's natural to want to protect your sister and your family. But it's also important to recognize that you can't control the actions of others, and that the police and child welfare may not have been able to intervene in the situation as you hoped.",-1,-1,-2,0,-1,1,-0.6666666666666666
lrnkEQRUyJM_27,And that's what you'd like to talk about today: alternatives to calling the police.,It's clear that you're feeling a sense of relief and hope that you're taking steps to address the situation and find a more positive solution.,1,1,1,1,1,2,1.1666666666666667
lrnkEQRUyJM_29,"Well, what have you thought about so far? What other ideas do you have about what you might do in a serious moment where you're scared for your well-being and that of your kids?",It seems like you're feeling a bit overwhelmed and unsure about what to do. You're not sure if you want to involve the authorities or if you want to explore other options. Can you tell me more about what's been going on and what's been weighing on your mind?,-1,-1,-2,0,0,1,-0.5
lrnkEQRUyJM_31,Okay. So your minister is someone you're thinking about talking to about what's going on in your relationship. What would you like to tell your minister?,"It sounds like you're feeling a sense of vulnerability and uncertainty about what might happen. It's natural to want to turn to trusted individuals for support and guidance. The minister can offer a sense of community and spiritual support, which can be really helpful. Have you considered talking to a trusted friend or family member about how you're feeling? Sometimes just sharing your concerns with someone who cares about you can help you feel heard and understood.",1,1,-2,1,1,2,0.6666666666666666
